time,distance,gaze
3.83852,14.18086,0.162004
3.840815,14.18086,0.162751
3.843699,14.18086,0.163294
3.846272,14.18086,0.163938
3.848834,14.18086,0.164331
3.851252,14.18086,0.164291
3.853681,14.18086,0.163567
3.855714,14.18086,0.16304
3.85796,14.18086,0.162477
3.860074,14.18086,0.162301
3.862737,14.18086,0.16039
3.865277,14.18086,0.159711
3.867679,14.18086,0.157182
3.869855,14.18086,0.155492
3.872206,14.18086,0.153777
3.874677,14.18086,0.150697
3.877166,14.18086,0.149371
3.879872,14.18086,0.145758
3.882893,14.18086,0.142563
3.885641,14.18086,0.138891
3.887756,14.18086,0.136585
3.889883,14.18086,0.13427
3.892098,14.18086,0.131481
3.894422,14.18086,0.129147
3.89683,14.18086,0.125396
3.899165,14.18086,0.123042
3.901677,14.18086,0.119258
3.904089,14.18086,0.116883
3.906446,14.18086,0.114501
3.908736,14.18086,0.111155
3.910837,14.18086,0.108275
3.913075,14.18086,0.105531
3.915535,14.18086,0.103124
3.917807,14.18086,0.098455
3.920033,14.18086,0.096521
3.922613,14.18086,0.092335
3.924776,14.18086,0.089607
3.926963,14.18086,0.087184
3.929264,14.18086,0.084462
3.931788,14.18086,0.080004
3.933866,14.18086,0.078068
3.936016,14.18086,0.075848
3.93825,14.18086,0.073151
3.940809,14.18086,0.069221
3.942977,14.18086,0.06627
3.945157,14.18086,0.0636
3.947612,14.18086,0.060193
3.949624,14.18086,0.056802
3.951679,14.18086,0.0539
3.953775,14.18086,0.051744
3.955915,14.18086,0.048863
3.95807,14.18086,0.046463
3.960155,14.18086,0.044331
3.962675,14.18086,0.040295
3.964997,14.18086,0.037463
3.967249,14.18086,0.034386
3.969599,14.18086,0.030411
3.971841,14.18086,0.028077
3.974017,14.18086,0.025041
3.976051,14.18086,0.022279
3.978239,14.18086,0.02068
3.980786,14.18086,0.016093
3.983143,14.18086,0.013112
3.985499,14.18086,0.009711
3.987654,14.18086,0.005634
3.989858,14.18086,0.002427
3.992048,14.18086,0
3.994121,14.18086,0
3.996664,14.18086,0
3.998924,14.18086,0
4.001097,14.18086,0
4.003704,14.18086,0
4.005788,14.18086,0
4.00802,14.18086,0
4.010348,14.18086,0
4.012634,14.18086,0
4.014938,14.18086,0
4.017013,14.18086,0
4.01946,14.18086,0
4.021685,14.18086,0
4.02402,14.18086,0
4.026062,14.18086,0
4.027927,14.18086,0
4.030041,14.18086,0
4.032157,14.18086,0
4.034368,14.18086,0
4.036726,14.18086,0
4.038969,14.18086,0
4.040894,14.18086,0
4.043364,14.18086,0
4.045799,14.18086,0
4.048237,14.18086,0
4.050629,14.18086,0
4.052817,14.18086,0
4.054993,14.18086,0
4.057307,14.18086,0
4.059699,14.18086,0
4.06177,14.18086,0
4.064308,14.18086,0
4.066908,14.18086,0
4.06904,14.18086,0
4.071113,14.18086,0
4.073164,14.18086,0
4.075181,14.18086,0
4.077632,14.18086,0
4.07992,14.18086,0
4.082165,14.18086,0
4.084821,14.18086,0
4.087083,14.18086,0
4.089142,14.18086,0
4.0912,14.18086,0
4.093661,14.18086,0
4.095824,14.18086,0
4.098107,14.18086,0
4.100511,14.18086,0
4.102831,14.18086,0
4.104911,14.18086,0
4.10696,14.18086,0
4.109023,14.18086,0
4.111203,14.18086,0
4.11383,14.18086,0
4.11596,14.18086,0
4.118146,14.18086,0
4.120095,14.18086,0
4.122501,14.18086,0
4.124494,14.18086,0
4.126482,14.18086,0
4.149265,14.18086,0
4.16454,14.18086,0
4.167364,14.18086,0
4.169687,14.18086,0
4.171575,14.18086,0
4.173675,14.18086,0
4.175807,14.18086,0
4.178006,14.18086,0
4.180679,14.18086,0
4.183101,14.18086,0
4.185252,14.18086,0
4.187691,14.18086,0
4.189832,14.18086,0
4.192021,14.18086,0
4.19413,14.18086,0
4.196811,14.18086,0
4.199424,14.18086,0
4.201784,14.18086,0
4.204853,14.18086,0
4.207402,14.18086,0
4.209679,14.18086,0
4.211846,14.18086,0
4.214111,14.18086,0
4.216422,14.18086,0
4.218713,14.18086,0
4.220858,14.18086,0
4.223346,14.18086,0
4.22567,14.18086,0
4.227906,14.18086,0
4.230648,14.18086,0
4.232907,14.18086,0
4.234967,14.18086,0
4.237006,14.18086,0
4.239069,14.18086,0
4.241124,14.18086,0
4.243937,14.18086,0
4.246164,14.18086,0
4.248691,14.18086,0
4.250751,14.18086,0
4.252842,14.18086,0
4.255075,14.18086,0
4.257415,14.18086,0
4.25981,14.18086,0
4.262051,14.18086,0
4.264735,14.18086,0
4.266865,14.18086,0
4.268958,14.18086,0
4.271048,14.18086,0
4.273128,14.18086,0
4.275504,14.18086,0
4.27775,14.18086,0
4.280296,14.18086,0
4.282946,14.18086,0
4.285153,14.18086,0
4.28768,14.18086,0
4.289855,14.18086,0
4.291975,14.18086,0
4.29424,14.18086,0
4.296816,14.18086,0
4.29919,14.18086,0
4.301494,14.18086,0
4.303822,14.18086,0
4.305938,14.18086,0
4.30811,14.18086,0
4.310191,14.18086,0
4.312743,14.18086,0
4.315062,14.18086,0
4.317207,14.18086,0
4.319199,14.18086,0
4.321318,14.18086,0
4.323828,14.18086,0
4.326179,14.18086,0
4.328276,14.18086,0
4.330556,14.18086,0
4.332504,14.18086,0
4.334625,14.18086,0
4.33682,14.18086,0
4.338956,14.18086,0
4.341042,14.18086,0
4.343457,14.18086,0
4.345494,14.18086,0
4.347825,14.18086,0
4.350076,14.18086,0
4.352221,14.18086,0
4.354159,14.18086,0
4.356429,14.18086,0
4.358757,14.18086,0
4.360923,14.18086,0
4.363015,14.18086,0
4.365272,14.18086,0
4.367712,14.18086,0
4.36986,14.18086,0
4.371963,14.18086,0
4.37404,14.18086,0
4.37618,14.18086,0
4.378453,14.18086,0
4.38092,14.18086,0
4.383765,14.18086,0
4.386057,14.18086,0
4.388281,14.18086,0
4.390709,14.18086,0
4.392769,14.18086,0
4.39485,14.18086,0
4.397212,14.18086,0
4.399817,14.18086,0
4.402115,14.18086,0
4.404685,14.18086,0
4.406908,14.18086,0
4.409051,14.18086,0
4.411166,14.18086,0
4.413716,14.18086,0
4.416068,14.18086,0
4.41826,14.18086,0
4.420853,14.18086,0
4.423217,14.18086,0
4.425664,14.18086,0
4.427886,14.18086,0
4.430318,14.18086,0
4.432763,14.18086,0
4.434908,14.18086,0
4.437089,14.18086,0
4.4397,14.18086,0
4.441926,14.18086,0
4.444723,14.18086,0
4.447014,14.18086,0
4.44929,14.18086,0
4.451758,14.18086,0
4.453822,14.18086,0
4.455956,14.18086,0
4.458121,14.18086,0
4.460256,14.18086,0
4.462893,14.18086,0
4.465171,14.18086,0
4.467743,14.18086,0
4.469969,14.18086,0
4.472017,14.18086,0
4.474086,14.18086,0
4.476346,14.18086,0
4.478814,14.18086,0
4.4813,14.18086,0
4.484056,14.18086,0
4.486604,14.18086,0
4.488772,14.18086,0
4.490957,14.18086,0
4.493084,14.18086,0
4.495266,14.18086,0
4.497764,14.18086,0
4.500093,14.18086,0
4.502721,14.18086,0
4.50478,14.18086,0
4.506934,14.18086,0
4.509099,14.18086,0
4.511203,14.18086,0
4.513803,14.18086,0
4.51609,14.18086,0
4.518669,14.18086,0
4.520797,14.18086,0
4.523205,14.18086,0
4.525672,14.18086,0
4.527843,14.18086,0
4.530381,14.18086,0
4.532852,14.18086,0
4.535123,14.18086,0
4.53743,14.18086,0
4.539706,14.18086,0
4.54188,14.18086,0
4.544672,14.18086,0
4.547178,14.18086,0
4.549839,14.18086,0
4.552018,14.18086,0
4.554413,14.18086,0
4.556706,14.18086,0
4.558835,14.18086,0
4.56116,14.18086,0
4.563826,14.18086,0
4.566225,14.18086,0
4.568907,14.18086,0
4.571092,14.18086,0
4.573464,14.18086,0
4.575724,14.18086,0
4.577873,14.18086,0
4.580475,14.18086,0
4.583084,14.18086,0
4.58528,14.18086,0
4.587733,14.18086,0
4.589873,14.18086,0
4.592016,14.18086,0
4.594174,14.18086,0
4.596808,14.18086,0
4.599267,14.18086,0
4.601777,14.18086,0
4.604425,14.18086,0
4.606739,14.18086,0
4.608902,14.18086,0
4.61104,14.18086,0
4.61386,14.18086,0
4.616142,14.18086,0
4.618656,14.18086,0
4.620765,14.18086,0
4.623433,14.18086,0
4.625723,14.18086,0
4.627909,14.18086,0
4.630184,14.18086,0
4.632758,14.18086,0
4.634966,14.18086,0
4.637273,14.18086,0
4.63985,14.18086,0
4.642213,14.18086,0
4.644785,14.18086,0
4.647204,14.18086,0
4.649701,14.18086,0
4.65193,14.18086,0
4.654052,14.18086,0
4.656124,14.18086,0
4.658306,14.18086,0
4.660688,14.18086,0
4.663301,14.18086,0
4.665645,14.18086,0
4.667895,14.18086,0
4.670009,14.18086,0
4.672369,14.18086,0
4.67448,14.18086,0
4.676491,14.18086,0
4.67848,14.18086,0
4.681056,14.18086,0
4.68375,14.18086,0
4.685875,14.18086,0
4.68795,14.18086,0
4.689899,14.18086,0.003125
4.691899,14.18086,0.00722
4.693914,14.18086,0.010642
4.696139,14.18086,0.014627
4.698483,14.18086,0.01973
4.700492,14.18086,0.023912
4.702688,14.18086,0.027687
4.704567,14.18086,0.031396
4.706603,14.18086,0.033767
4.708578,14.18086,0.037337
4.710609,14.18086,0.040458
4.71281,14.18086,0.042994
4.715008,14.18086,0.045956
4.716917,14.18086,0.049224
4.718798,14.18086,0.051152
4.720663,14.18086,0.053004
4.722764,14.18086,0.055621
4.724734,14.18086,0.057308
4.726629,14.18086,0.059741
4.728639,14.18086,0.060439
4.7307,14.18086,0.061882
4.732597,14.18086,0.063688
4.734479,14.18086,0.06576
4.736482,14.18086,0.066623
4.738564,14.18086,0.067738
4.740834,14.18086,0.068472
4.743117,14.18086,0.069426
4.744936,14.18086,0.070778
4.74711,14.18086,0.070819
4.749095,14.18086,0.071287
4.751077,14.18086,0.071694
4.752912,14.18086,0.072756
4.754774,14.18086,0.073032
4.756884,14.18086,0.072721
4.759066,14.18086,0.073395
4.761025,14.18086,0.073629
4.763508,14.18086,0.073893
4.765492,14.18086,0.073811
4.767484,14.18086,0.073664
4.769469,14.18086,0.072889
4.771454,14.18086,0.072608
4.773484,14.18086,0.071685
4.77547,14.18086,0.071268
4.777521,14.18086,0.070198
4.779599,14.18086,0.069644
4.781744,14.18086,0.068437
4.784214,14.18086,0.067156
4.786178,14.18086,0.065839
4.788271,14.18086,0.065035
4.79027,14.18086,0.063613
4.792242,14.18086,0.062142
4.79412,14.18086,0.060623
4.796459,14.18086,0.058197
4.798743,14.18086,0.05655
4.800895,14.18086,0.055503
4.803236,14.18086,0.053266
4.805509,14.18086,0.050666
4.807518,14.18086,0.048822
4.809471,14.18086,0.047124
4.811746,14.18086,0.045198
4.813908,14.18086,0.04344
4.815794,14.18086,0.041656
4.817876,14.18086,0.039848
4.819954,14.18086,0.038014
4.822129,14.18086,0.036588
4.824773,14.18086,0.034273
4.826858,14.18086,0.032783
4.829128,14.18086,0.031124
4.832109,14.18086,0.02888
4.835086,14.18086,0.026892
4.837861,14.18086,0.024567
4.840127,14.18086,0.023547
4.842619,14.18086,0.021488
4.844844,14.18086,0.01974
4.84713,14.18086,0.019067
4.849656,14.18086,0.016951
4.851807,14.18086,0.015884
4.853936,14.18086,0.01481
4.856101,14.18086,0.013731
4.858245,14.18086,0.012278
4.860977,14.18086,0.010458
4.863785,14.18086,0.008973
4.866375,14.18086,0.007859
4.86892,14.18086,0.00601
4.871051,14.18086,0.005615
4.87313,14.18086,0.003751
4.875364,14.18086,0.002613
4.877727,14.18086,0.001055
4.880291,14.18086,0.000638
4.882822,14.18086,0
4.885055,14.18086,0
4.8874,14.18086,0
4.889794,14.18086,0
4.891985,14.18086,0
4.894065,14.18086,0
4.89625,14.18086,0
4.898665,14.18086,0
4.900883,14.18086,0
4.903428,14.18086,0
4.905674,14.18086,0
4.907872,14.18086,0
4.909934,14.18086,0
4.912016,14.18086,0
4.914451,14.18086,0
4.916718,14.18086,0
4.918829,14.18086,0
4.920889,14.18086,0
4.92319,14.18086,0
4.925204,14.18086,0
4.92745,14.18086,0
4.929825,14.18086,0
4.931837,14.18086,0
4.933545,14.18086,0
4.935321,14.18086,0
4.937756,14.18086,0
4.939499,14.18086,0
4.941119,14.18086,0
4.942958,14.18086,0
4.944645,14.18086,0
4.94691,14.18086,0
4.949104,14.18086,0
4.951133,14.18086,0
4.952816,14.18086,0
4.954502,14.18086,0
4.956304,14.18086,0
4.958428,14.18086,0
4.960536,14.18086,0
4.963267,14.18086,0
4.965183,14.18086,0
4.967026,14.18086,0
4.96875,14.18086,0
4.970417,14.18086,0
4.972133,14.18086,0
4.973747,14.18086,0
4.975703,14.18086,0
4.977445,14.18086,0
4.979237,14.18086,0
4.981087,14.18086,0
4.983606,14.18086,0
4.985423,14.18086,0
4.987204,14.18086,0
4.989053,14.18086,0
4.990747,14.18086,0
4.992445,14.18086,0
4.99403,14.18086,0
4.995826,14.18086,0
4.997744,14.18086,0
4.999402,14.18086,0
5.00114,14.18086,0
5.002989,14.18086,0
5.004614,14.18086,0
5.006242,14.18086,0
5.008009,14.18086,0
5.009622,14.18086,0
5.011416,14.18086,0
5.013419,14.18086,0
5.015657,14.18086,0
5.017841,14.18086,0
5.019956,14.18086,0
5.022083,14.18086,0
5.02468,14.18086,0
5.026844,14.18086,0
5.029208,14.18086,0
5.031903,14.18086,0
5.034112,14.18086,0
5.036232,14.18086,0.001117
5.03866,14.18086,0.004483
5.040803,14.18086,0.006784
5.043125,14.18086,0.009084
5.045772,14.18086,0.013235
5.048157,14.18086,0.015539
5.050548,14.18086,0.019706
5.052755,14.18086,0.02355
5.054857,14.18086,0.025424
5.057125,14.18086,0.029274
5.059293,14.18086,0.031929
5.061626,14.18086,0.037679
5.064145,14.18086,0.041125
5.066709,14.18086,0.046533
5.068816,14.18086,0.050768
5.070829,14.18086,0.055013
5.072845,14.18086,0.058882
5.074948,14.18086,0.063532
5.07701,14.18086,0.067409
5.079496,14.18086,0.072462
5.081931,14.18086,0.079078
5.084418,14.18086,0.083733
5.086715,14.18086,0.091137
5.088791,14.18086,0.095449
5.09094,14.18086,0.100876
5.093181,14.18086,0.105522
5.095697,14.18086,0.112942
5.098046,14.18086,0.118352
5.10043,14.18086,0.122982
5.102844,14.18086,0.130682
5.104869,14.18086,0.13656
5.106954,14.18086,0.141935
5.109188,14.18086,0.147299
5.111439,14.18086,0.152652
5.113753,14.18086,0.161038
5.115911,14.18086,0.166358
5.117972,14.18086,0.171664
5.12002,14.18086,0.176957
5.122747,14.18086,0.184492
5.124844,14.18086,0.190497
5.127025,14.18086,0.195735
5.129724,14.18086,0.203932
5.132046,14.18086,0.208385
5.13412,14.18086,0.213564
5.136151,14.18086,0.217357
5.138148,14.18086,0.223225
5.14014,14.18086,0.227608
5.142659,14.18086,0.235607
5.144753,14.18086,0.239947
5.147127,14.18086,0.244313
5.149445,14.18086,0.248612
5.151731,14.18086,0.255028
5.153828,14.18086,0.259991
5.155981,14.18086,0.263521
5.158239,14.18086,0.267723
5.160679,14.18086,0.274001
5.163508,14.18086,0.278162
5.165913,14.18086,0.282932
5.168149,14.18086,0.287039
5.170405,14.18086,0.291125
5.172801,14.18086,0.296539
5.175021,14.18086,0.299903
5.177263,14.18086,0.303251
5.179723,14.18086,0.308575
5.182242,14.18086,0.311881
5.184675,14.18086,0.315676
5.186826,14.18086,0.318285
5.189115,14.18086,0.321531
5.191715,14.18086,0.325402
5.193853,14.18086,0.326502
5.196501,14.18086,0.329055
5.199064,14.18086,0.33223
5.201459,14.18086,0.334756
5.20414,14.18086,0.337271
5.206802,14.18086,0.339544
5.209113,14.18086,0.341406
5.211692,14.18086,0.343262
5.214154,14.18086,0.34511
5.216724,14.18086,0.346085
5.219079,14.18086,0.347306
5.221752,14.18086,0.349131
5.224712,14.18086,0.350949
5.22738,14.18086,0.350677
5.229946,14.18086,0.353081
5.232658,14.18086,0.353991
5.235113,14.18086,0.355181
5.23766,14.18086,0.356367
5.239919,14.18086,0.35755
5.242386,14.18086,0.35814
5.245071,14.18086,0.358423
5.247733,14.18086,0.36018
5.250248,14.18086,0.360764
5.252591,14.18086,0.361929
5.254886,14.18086,0.36309
5.257257,14.18086,0.363669
5.259491,14.18086,0.364825
5.261797,14.18086,0.365977
5.264719,14.18086,0.367126
5.267289,14.18086,0.367698
5.269847,14.18086,0.368841
5.2723,14.18086,0.369411
5.27466,14.18086,0.369981
5.277105,14.18086,0.371116
5.279425,14.18086,0.371116
5.281924,14.18086,0.372248
5.284485,14.18086,0.372812
5.286813,14.18086,0.373375
5.288801,14.18086,0.373375
5.291055,14.18086,0.373938
5.293102,14.18086,0.373938
5.295312,14.18086,0.374499
5.298327,14.18086,0.37506
5.30092,14.18086,0.374136
5.30314,14.18086,0.374136
5.305428,14.18086,0.374694
5.307723,14.18086,0.375252
5.309704,14.18086,0.375252
5.311608,14.18086,0.375252
5.314252,14.18086,0.375808
5.316387,14.18086,0.375808
5.318271,14.18086,0.375808
5.320155,14.18086,0.375808
5.322611,14.18086,0.376364
5.324521,14.18086,0.376364
5.326328,14.18086,0.376364
5.328148,14.18086,0.376364
5.330185,14.18086,0.376364
5.332301,14.18086,0.376364
5.334563,14.18086,0.376919
5.336595,14.18086,0.376919
5.338518,14.18086,0.376919
5.340361,14.18086,0.376919
5.342811,14.18086,0.377848
5.344872,14.18086,0.377848
5.346935,14.18086,0.377848
5.348907,14.18086,0.377848
5.350783,14.18086,0.377848
5.352644,14.18086,0.377848
5.354443,14.18086,0.377848
5.356283,14.18086,0.377848
5.358121,14.18086,0.377848
5.359971,14.18086,0.377848
5.361863,14.18086,0.377848
5.364146,14.18086,0.377848
5.366161,14.18086,0.377848
5.368084,14.18086,0.377848
5.369935,14.18086,0.377848
5.371847,14.18086,0.377848
5.373639,14.18086,0.377848
5.375637,14.18086,0.377848
5.377728,14.18086,0.377848
5.379865,14.18086,0.377848
5.381888,14.18086,0.377848
5.383996,14.18086,0.377848
5.385845,14.18086,0.377848
5.387648,14.18086,0.377848
5.38947,14.18086,0.377848
5.391278,14.18086,0.377848
5.393141,14.18086,0.377848
5.395258,14.18086,0.377848
5.397297,14.18086,0.377848
5.39935,14.18086,0.377848
5.401308,14.18086,0.377848
5.403369,14.18086,0.377848
5.405191,14.18086,0.377848
5.407084,14.18086,0.377848
5.408965,14.18086,0.377848
5.410859,14.18086,0.377848
5.412773,14.18086,0.377848
5.414804,14.18086,0.377848
5.4167,14.18086,0.377848
5.418589,14.18086,0.377848
5.420499,14.18086,0.377848
5.422578,14.18086,0.377848
5.424422,14.18086,0.377848
5.426282,14.18086,0.377848
5.4282,14.18086,0.377848
5.430146,14.18086,0.377848
5.432178,14.18086,0.377848
5.434091,14.18086,0.377848
5.435984,14.18086,0.377848
5.437913,14.18086,0.377848
5.439758,14.18086,0.377848
5.441602,14.18086,0.377848
5.443617,14.18086,0.377848
5.445474,14.18086,0.377848
5.447529,14.18086,0.377848
5.4494,14.18086,0.377848
5.451194,14.18086,0.377848
5.453107,14.18086,0.377848
5.454972,14.18086,0.377848
5.457015,14.18086,0.377848
5.458951,14.18086,0.377848
5.460814,14.18086,0.377848
5.462975,14.18086,0.377848
5.464984,14.18086,0.377848
5.467515,14.18086,0.378777
5.469706,14.18086,0.378777
5.471695,14.18086,0.378777
5.474063,14.18086,0.379705
5.476333,14.18086,0.380633
5.478369,14.18086,0.380633
5.480771,14.18086,0.381561
5.483304,14.18086,0.381927
5.485255,14.18086,0.381927
5.487337,14.18086,0.381927
5.489855,14.18086,0.382852
5.492224,14.18086,0.383776
5.494167,14.18086,0.383776
5.496769,14.18086,0.383213
5.499234,14.18086,0.382648
5.501633,14.18086,0.381516
5.504171,14.18086,0.380948
5.506635,14.18086,0.380727
5.508905,14.18086,0.37901
5.511247,14.18086,0.37786
5.513773,14.18086,0.375549
5.516277,14.18086,0.373223
5.518983,14.18086,0.368809
5.521459,14.18086,0.365858
5.524058,14.18086,0.361689
5.526682,14.18086,0.357477
5.529041,14.18086,0.355051
5.531717,14.18086,0.349544
5.534044,14.18086,0.346456
5.536757,14.18086,0.342321
5.539027,14.18086,0.338544
5.541405,14.18086,0.334102
5.543916,14.18086,0.328515
5.546729,14.18086,0.321368
5.549152,14.18086,0.316917
5.551691,14.18086,0.308276
5.553839,14.18086,0.302904
5.556038,14.18086,0.296812
5.558704,14.18086,0.288613
5.560854,14.18086,0.282408
5.563838,14.18086,0.272665
5.566258,14.18086,0.267051
5.568713,14.18086,0.257146
5.570788,14.18086,0.250728
5.572917,14.18086,0.244272
5.574955,14.18086,0.237055
5.57704,14.18086,0.23125
5.579714,14.18086,0.221027
5.582085,14.18086,0.214414
5.584662,14.18086,0.204807
5.586795,14.18086,0.198121
5.58882,14.18086,0.192154
5.590898,14.18086,0.184666
5.592893,14.18086,0.178652
5.595057,14.18086,0.171864
5.597748,14.18086,0.162234
5.600001,14.18086,0.156923
5.602641,14.18086,0.147269
5.604785,14.18086,0.142697
5.606842,14.18086,0.136846
5.609091,14.18086,0.131765
5.611166,14.18086,0.126417
5.613737,14.18086,0.120293
5.61603,14.18086,0.115984
5.618108,14.18086,0.111385
5.620121,14.18086,0.107085
5.622871,14.18086,0.10126
5.624956,14.18086,0.097424
5.627015,14.18086,0.093143
5.629448,14.18086,0.089636
5.631794,14.18086,0.084604
5.633881,14.18086,0.08154
5.6361,14.18086,0.077629
5.638279,14.18086,0.075335
5.640647,14.18086,0.070333
5.642988,14.18086,0.067631
5.64509,14.18086,0.064936
5.64765,14.18086,0.061485
5.649765,14.18086,0.0592
5.651787,14.18086,0.057281
5.653775,14.18086,0.055367
5.655983,14.18086,0.053457
5.658122,14.18086,0.051181
5.660277,14.18086,0.050035
5.662948,14.18086,0.047762
5.665361,14.18086,0.046623
5.667683,14.18086,0.044353
5.669786,14.18086,0.042463
5.671956,14.18086,0.041707
5.674008,14.18086,0.040578
5.676006,14.18086,0.039823
5.678236,14.18086,0.039069
5.680378,14.18086,0.037944
5.682762,14.18086,0.03682
5.684826,14.18086,0.036068
5.686859,14.18086,0.035316
5.688995,14.18086,0.034197
5.690749,14.18086,0.034197
5.69279,14.18086,0.033446
5.694549,14.18086,0.033446
5.69641,14.18086,0.033446
5.698818,14.18086,0.032695
5.700588,14.18086,0.032695
5.702535,14.18086,0.032695
5.704261,14.18086,0.032695
5.705926,14.18086,0.032695
5.707606,14.18086,0.032695
5.70928,14.18086,0.032695
5.710956,14.18086,0.032695
5.712781,14.18086,0.032695
5.714672,14.18086,0.032695
5.716412,14.18086,0.032695
5.718124,14.18086,0.032695
5.719781,14.18086,0.032695
5.72138,14.18086,0.032695
5.723279,14.18086,0.032695
5.725039,14.18086,0.032695
5.726667,14.18086,0.032695
5.728274,14.18086,0.032695
5.730005,14.18086,0.032695
5.731812,14.18086,0.032695
5.733412,14.18086,0.032695
5.735019,14.18086,0.032695
5.736743,14.18086,0.032695
5.738411,14.18086,0.032695
5.740075,14.18086,0.032695
5.741907,14.18086,0.032695
5.74404,14.18086,0.032331
5.745777,14.18086,0.032331
5.747676,14.18086,0.032331
5.749364,14.18086,0.032331
5.751088,14.18086,0.032331
5.752688,14.18086,0.032331
5.754335,14.18086,0.032331
5.755985,14.18086,0.032331
5.757633,14.18086,0.032331
5.759233,14.18086,0.032331
5.761118,14.18086,0.032331
5.764027,14.18086,0.031966
5.766333,14.18086,0.032714
5.768611,14.18086,0.033095
5.770854,14.18086,0.033472
5.77313,14.18086,0.034964
5.775642,14.18086,0.036824
5.777781,14.18086,0.038675
5.780018,14.18086,0.039775
5.782897,14.18086,0.041959
5.785022,14.18086,0.044515
5.787369,14.18086,0.046324
5.789847,14.18086,0.049914
5.791896,14.18086,0.051695
5.793934,14.18086,0.054925
5.79609,14.18086,0.057412
5.798649,14.18086,0.062062
5.800827,14.18086,0.065242
5.803137,14.18086,0.068405
5.80545,14.18086,0.072009
5.807742,14.18086,0.077549
5.809765,14.18086,0.081131
5.811781,14.18086,0.08471
5.814052,14.18086,0.087795
5.81685,14.18086,0.093496
5.819012,14.18086,0.097054
5.821133,14.18086,0.100802
5.823766,14.18086,0.106466
5.825938,14.18086,0.110707
5.827978,14.18086,0.114939
5.830189,14.18086,0.119165
5.83276,14.18086,0.124786
5.835519,14.18086,0.129692
5.837976,14.18086,0.136562
5.84042,14.18086,0.140753
5.842885,14.18086,0.148911
5.845007,14.18086,0.15309
5.847285,14.18086,0.158566
5.849961,14.18086,0.166124
5.85248,14.18086,0.172983
5.854792,14.18086,0.178503
5.857032,14.18086,0.18328
5.859082,14.18086,0.187399
5.861247,14.18086,0.192172
5.863852,14.18086,0.198999
5.866287,14.18086,0.20376
5.86869,14.18086,0.20986
5.870782,14.18086,0.213907
5.872773,14.18086,0.217976
5.874823,14.18086,0.222002
5.876941,14.18086,0.225345
5.879113,14.18086,0.228676
5.881877,14.18086,0.233982
5.884421,14.18086,0.238024
5.886724,14.18086,0.241975
5.88886,14.18086,0.245254
5.890958,14.18086,0.247868
5.893007,14.18086,0.250474
5.895125,14.18086,0.253071
5.897775,14.18086,0.25695
5.900104,14.18086,0.258883
5.902775,14.18086,0.262092
5.905242,14.18086,0.26465
5.907648,14.18086,0.267833
5.909899,14.18086,0.269103
5.912113,14.18086,0.271635
5.91476,14.18086,0.274157
5.917135,14.18086,0.275415
5.919457,14.18086,0.276485
5.921763,14.18086,0.278358
5.924316,14.18086,0.279603
5.926724,14.18086,0.280646
5.929046,14.18086,0.281265
5.931693,14.18086,0.2825
5.933964,14.18086,0.282291
5.936213,14.18086,0.282906
5.938673,14.18086,0.283521
5.940835,14.18086,0.284135
5.943217,14.18086,0.283304
5.945443,14.18086,0.283917
5.947795,14.18086,0.283917
5.949783,14.18086,0.283917
5.951529,14.18086,0.283917
5.953478,14.18086,0.283917
5.955362,14.18086,0.283917
5.95716,14.18086,0.283917
5.958966,14.18086,0.283917
5.960763,14.18086,0.283917
5.962902,14.18086,0.283917
5.964769,14.18086,0.283917
5.966645,14.18086,0.283917
5.968431,14.18086,0.283917
5.970207,14.18086,0.283917
5.972093,14.18086,0.283917
5.973909,14.18086,0.283917
5.975801,14.18086,0.283917
5.977657,14.18086,0.283917
5.979589,14.18086,0.283917
5.981575,14.18086,0.283917
5.983541,14.18086,0.283917
5.985365,14.18086,0.283917
5.98723,14.18086,0.283917
5.989002,14.18086,0.283917
5.990761,14.18086,0.283917
5.992581,14.18086,0.283917
5.994469,14.18086,0.283917
5.996292,14.18086,0.283917
5.998186,14.18086,0.283917
6.000071,14.18086,0.283917
6.002068,14.18086,0.283917
6.003841,14.18086,0.283917
6.005542,14.18086,0.283917
6.007311,14.18086,0.283917
6.009414,14.18086,0.283917
6.011498,14.18086,0.283917
6.014076,14.18086,0.284748
6.016363,14.18086,0.284748
6.018845,14.18086,0.285578
6.020872,14.18086,0.285578
6.023243,14.18086,0.284964
6.025272,14.18086,0.284964
6.027468,14.18086,0.283733
6.029944,14.18086,0.2825
6.032387,14.18086,0.281883
6.034721,14.18086,0.280026
6.036954,14.18086,0.278786
6.039198,14.18086,0.277347
6.041664,14.18086,0.275483
6.044243,14.18086,0.273425
6.04678,14.18086,0.270121
6.049151,14.18086,0.268247
6.051503,14.18086,0.264939
6.053714,14.18086,0.263056
6.05587,14.18086,0.260373
6.058052,14.18086,0.257852
6.060163,14.18086,0.255167
6.062683,14.18086,0.250584
6.065035,14.18086,0.248044
6.06721,14.18086,0.244721
6.069605,14.18086,0.238077
6.071754,14.18086,0.235516
6.073914,14.18086,0.230793
6.07603,14.18086,0.227581
6.078088,14.18086,0.22371
6.080741,14.18086,0.218523
6.083273,14.18086,0.213886
6.085732,14.18086,0.208003
6.087875,14.18086,0.204061
6.089945,14.18086,0.200104
6.092102,14.18086,0.195437
6.094254,14.18086,0.191459
6.096773,14.18086,0.184797
